Date,Time,Activity,Workout,Distance,Distance Unit,Duration,Course,Equipment Brand,Equipment Model,Equipment Serial,Weight,Weight Unit,Rest HR,Average HR,Max HR,Temperature,Temperature Unit,Quality,Effort,Notes
04/08/2013,12:00 PM,Run,Easy,4.00,miles,0,,,,,,pound,,,,,F,,,"Run with Corey at Minnetonka practice. 6 x 400 90 sec rest then 200 with 2 min rest"
04/08/2013,12:00 PM,Run,Normal,8.00,miles,3329,,,,,,pound,,,,,F,,,"Lifted weights at Snap afterward"
04/09/2013,12:00 PM,Run,Easy,3.00,miles,0,,,,,,pound,,,,,F,,,"Was up late watching the refs screw Michigan over.  Easy shakeout"
04/09/2013,12:00 PM,Run,Tempo,8.00,miles,2928,,,,,,pound,,,,,F,,,"Progression Run  

Started at 7 min and ended around 5:30"
04/09/2013,12:00 PM,Run,Easy,3.50,miles,0,,,,,,pound,,,,,F,,,"Run with Corey from his house. After workout"
04/10/2013,12:00 PM,Run,Normal,6.00,miles,2441,,,,,,pound,,,,,F,,,""
04/10/2013,12:00 PM,Run,Easy,5.50,miles,2640,,,,,,pound,,,,,F,,,"Minnetonka Practice with Corey & 8x100 strides"
04/10/2013,12:00 PM,Run,Normal,5.00,miles,2005,,,,,,pound,,,,,F,,,"Lifted weights at Snap after"
04/11/2013,12:00 PM,Run,Threshold,10.00,miles,3780,,,,,,pound,,,,,F,,,"Treadmill : 2 mile : 10:37 half mile active recovery
                  2 mile : 10:27 mile active recovery
                  1 mile : 4:55 
"
04/11/2013,12:00 PM,Run,Normal,8.00,miles,3207,,,,,,pound,,,,,F,,,"weights"
04/12/2013,12:00 PM,Run,Normal,6.00,miles,2528,,,,,,pound,,,,,F,,,""
04/12/2013,12:00 PM,Run,Easy,4.00,miles,0,,,,,,pound,,,,,F,,,"Run with Corey from his house.  He has lost 4 pounds of fat and gained .5 pound of muscle in this month of running with me."
04/13/2013,12:00 PM,Run,Recovery/Taper,4.00,miles,0,,,,,,pound,,,,,F,,,""
04/13/2013,12:00 PM,Run,Race,11.00,miles,0,,,,,,pound,,,,,F,,,""
04/14/2013,12:00 PM,Run,Long,18.00,miles,7673,,,,,,pound,,,,,F,,,""
04/14/2013,12:00 PM,Run,Recovery/Taper,3.00,miles,0,,,,,,pound,,,,,F,,,""
04/15/2013,12:00 PM,Run,Normal,7.00,miles,2849,,,,,,pound,,,,,F,,,""
04/15/2013,12:00 PM,Run,Easy,4.00,miles,0,,,,,,pound,,,,,F,,,"Hill workout with Corey.  10 hills.  We beat three runners today.  First time we ever finished in front of someone.  He is making huge strides."
04/15/2013,12:00 PM,Run,Normal,9.50,miles,3783,,,,,,pound,,,,,F,,,"Meet Victor in Hopkins and ran around Lake of the Isles"
04/16/2013,12:00 PM,Run,Normal,8.00,miles,3166,,,,,,pound,,,,,F,,,""
04/16/2013,12:00 PM,Run,Threshold,9.50,miles,0,,,,,,pound,,,,,F,,,"1000 : 3:10
4 x 400 ; 67-69
1000: 3:10
4 x 400 : 66-68
2 x 200 : 31, 29

1:30 jog recovery between"
04/16/2013,12:00 PM,Run,Easy,5.50,miles,0,,,,,,pound,,,,,F,,,"Easy run with Corey. 8x100 strides"
04/17/2013,12:00 PM,Run,Normal,8.00,miles,3288,,,,,,pound,,,,,F,,,""
04/17/2013,12:00 PM,Run,Easy,4.00,miles,0,,,,,,pound,,,,,F,,,"Minnetonka Practice with Corey

6 x 400 @ 1:35
8 x 200 @ 44"
04/17/2013,12:00 PM,Run,Normal,6.00,miles,2498,,,,,,pound,,,,,F,,,"Run after practice on Minnetonka Trail"
04/18/2013,12:00 PM,Run,Tempo,10.00,miles,3960,,,,,,pound,,,,,F,,,"8 min @ AT into 4 min @ 10k  (2.4 miles)
5 x 200 @ mile"
04/18/2013,12:00 PM,Run,Normal,8.50,miles,3517,,,,,,pound,,,,,F,,,"Storm of Century  Minnetonka Practice Cancelled.  Ran at Snap and lifted weights"
04/19/2013,12:00 PM,Run,Normal,10.75,miles,4317,,,,,,pound,,,,,F,,,""
04/19/2013,12:00 PM,Run,Normal,5.25,miles,2220,,,,,,pound,,,,,F,,,""
04/20/2013,12:00 PM,Run,Normal,12.00,miles,5128,,,,,,pound,,,,,F,,,""
04/20/2013,12:00 PM,Run,Normal,5.00,miles,2100,,,,,,pound,,,,,F,,,"Shakeout run and weights at Snap"
04/21/2013,12:00 PM,Run,Long,16.00,miles,6649,,,,,,pound,,,,,F,,,"Started easy and finished hard"
04/21/2013,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,,"Warmup with Sean and George.  Had them do 2x5 @ AT and then 6 hill sprints"
04/22/2013,12:00 PM,Run,Normal,8.00,miles,3173,,,,,,pound,,,,,F,,,""
04/22/2013,12:00 PM,Run,Normal,4.00,miles,1680,,,,,,pound,,,,,F,,,"Snowing again outside. Great"
04/23/2013,12:00 PM,Run,Threshold,9.00,miles,3420,,,,,,pound,,,,,F,,,"5 min @ AT  
3 x 2:30 @ 10k"
04/23/2013,12:00 PM,Run,Easy,3.50,miles,0,,,,,,pound,,,,,F,,,"Meet Cancelled.  Practice with Corey"
04/24/2013,12:00 PM,Run,Normal,9.00,miles,3584,,,,,,pound,,,,,F,,,""
04/24/2013,12:00 PM,Run,Normal,8.50,miles,3637,,,,,,pound,,,,,F,,,""
04/25/2013,12:00 PM,Run,Normal,7.00,miles,2812,,,,,,pound,,,,,F,,,""
04/25/2013,12:00 PM,Run,Race,12.00,miles,0,,,,,,pound,,,,,F,,,""
04/26/2013,12:00 PM,Run,Recovery/Taper,5.00,miles,0,,,,,,pound,,,,,F,,,""
04/26/2013,12:00 PM,Run,Easy,8.50,miles,3840,,,,,,pound,,,,,F,,,""
04/27/2013,12:00 PM,Run,Race,11.00,miles,0,,,,,,pound,,,,,F,,,""
04/27/2013,12:00 PM,Run,Recovery/Taper,2.00,miles,0,,,,,,pound,,,,,F,,,""
04/28/2013,12:00 PM,Run,Long,17.00,miles,7260,,,,,,pound,,,,,F,,,""
04/28/2013,12:00 PM,Run,Recovery/Taper,4.50,miles,0,,,,,,pound,,,,,F,,,"Warmup and Cooldown with George"
04/29/2013,12:00 PM,Run,Normal,11.50,miles,4410,,,,,,pound,,,,,F,,,""
04/29/2013,12:00 PM,Run,Easy,4.50,miles,0,,,,,,pound,,,,,F,,,""
04/30/2013,12:00 PM,Run,Normal,8.00,miles,3379,,,,,,pound,,,,,F,,,""
04/30/2013,12:00 PM,Run,Easy,6.00,miles,0,,,,,,pound,,,,,F,,,"Minnetonka Practice"
05/01/2013,12:00 PM,Run,Normal,6.00,miles,2400,,,,,,pound,,,,,F,,,""
05/01/2013,12:00 PM,Run,Easy,7.00,miles,3134,,,,,,pound,,,,,F,,,"8 x 100 strides"
05/02/2013,12:00 PM,Run,Fartlek,11.00,miles,4505,,,,,,pound,,,,,F,,,"2-4-1-4-2 @ 5k-10k-3k-10k-5k with half time recovery jog between"
05/02/2013,12:00 PM,Run,Easy,6.00,miles,0,,,,,,pound,,,,,F,,,"Run with Corey & weights"
05/03/2013,12:00 PM,Run,Normal,7.00,miles,2940,,,,,,pound,,,,,F,,,""
05/03/2013,12:00 PM,Run,Normal,6.00,miles,2379,,,,,,pound,,,,,F,,,"Lifted weights"
05/04/2013,12:00 PM,Run,Normal,7.00,miles,2963,,,,,,pound,,,,,F,,,""
05/04/2013,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,,""
05/05/2013,12:00 PM,Run,Long,15.00,miles,6137,,,,,,pound,,,,,F,,,"Finished strong"
05/05/2013,12:00 PM,Run,Easy,4.00,miles,0,,,,,,pound,,,,,F,,,""
05/06/2013,12:00 PM,Run,Normal,8.00,miles,3256,,,,,,pound,,,,,F,,,""
05/07/2013,12:00 PM,Run,Fartlek,11.00,miles,4530,,,,,,pound,,,,,F,,,"3 x 2 min 10k, 1 min 5k, 30 seconds mile with 2:30 jog recovery"
05/07/2013,12:00 PM,Run,Easy,5.00,miles,2280,,,,,,pound,,,,,F,,,"Minnetonka Practice 

8 x 100 strides"
05/08/2013,12:00 PM,Run,Normal,9.50,miles,3925,,,,,,pound,,,,,F,,,""
05/08/2013,12:00 PM,Run,Easy,3.50,miles,0,,,,,,pound,,,,,F,,,""
05/09/2013,12:00 PM,Run,Recovery/Taper,5.00,miles,2040,,,,,,pound,,,,,F,,,""
05/09/2013,12:00 PM,Run,Race,10.00,miles,0,,,,,,pound,,,,,F,,,""
05/10/2013,12:00 PM,Run,Recovery/Taper,3.00,miles,0,,,,,,pound,,,,,F,,,""
05/10/2013,12:00 PM,Run,Easy,5.50,miles,0,,,,,,pound,,,,,F,,,"8 x 100 strides"
05/11/2013,12:00 PM,Run,Race,18.00,miles,0,,,,,,pound,,,,,F,,,""
05/11/2013,12:00 PM,Run,Recovery/Taper,2.50,miles,0,,,,,,pound,,,,,F,,,"Easy shakeout & weights"
05/12/2013,12:00 PM,Run,Normal,7.00,miles,2950,,,,,,pound,,,,,F,,,""
05/12/2013,12:00 PM,Run,Easy,4.00,miles,0,,,,,,pound,,,,,F,,,""
05/13/2013,12:00 PM,Run,Normal,4.00,miles,0,,,,,,pound,,,,,F,,,"Ran with Jamnick and Jordan Carlson after filming commercial."
05/13/2013,12:00 PM,Run,Easy,7.00,miles,0,,,,,,pound,,,,,F,,,""
05/14/2013,12:00 PM,Run,Normal,8.00,miles,3360,,,,,,pound,,,,,F,,,""
05/15/2013,12:00 PM,Run,Normal,11.00,miles,4634,,,,,,pound,,,,,F,,,""
05/15/2013,12:00 PM,Run,Normal,4.00,miles,1740,,,,,,pound,,,,,F,,,"Ran with Ben Kampf from TC Running Company.  Tested a pair of Adidas Boost.  They were interesting.  Very soft."
05/16/2013,12:00 PM,Run,Hill,11.00,miles,4500,,,,,,pound,,,,,F,,,"10 x 400 hill @ 70-73 with 400 jog recovery (3:05 cycles)  Felt good and went about 2 seconds faster per repeat with less rest than last time.  Got accepted into US Half Marathon Championships yesterday."
05/16/2013,12:00 PM,Run,Easy,4.00,miles,0,,,,,,pound,,,,,F,,,"Minnetonka JV Meet at Eden Prairie"
05/17/2013,12:00 PM,Run,Normal,12.00,miles,5007,,,,,,pound,,,,,F,,,""
05/17/2013,12:00 PM,Run,Normal,9.50,miles,0,,,,,,pound,,,,,F,,,"weights"
05/18/2013,12:00 PM,Run,Normal,7.00,miles,2959,,,,,,pound,,,,,F,,,"Had to head home due to thunderstorms"
05/18/2013,12:00 PM,Run,Normal,9.50,miles,3780,,,,,,pound,,,,,F,,,""
05/19/2013,12:00 PM,Run,Long,17.00,miles,7380,,,,,,pound,,,,,F,,,"Pouring rain and thunderstorms."
05/20/2013,12:00 PM,Run,Normal,12.00,miles,4980,,,,,,pound,,,,,F,,,""
05/20/2013,12:00 PM,Run,Easy,3.00,miles,0,,,,,,pound,,,,,F,,,"Meet at Wayzata 9/10th grade"
05/21/2013,12:00 PM,Run,Normal,11.50,miles,4860,,,,,,pound,,,,,F,,,""
05/21/2013,12:00 PM,Run,Normal,8.00,miles,3350,,,,,,pound,,,,,F,,,""
05/22/2013,12:00 PM,Run,Normal,11.00,miles,4629,,,,,,pound,,,,,F,,,""
05/23/2013,12:00 PM,Run,Normal,6.00,miles,2460,,,,,,pound,,,,,F,,,""
05/23/2013,12:00 PM,Run,Tempo,12.00,miles,4560,,,,,,pound,,,,,F,,,"Progressive Run  Ran 7 miles in 40:40"
05/24/2013,12:00 PM,Run,Normal,10.50,miles,4380,,,,,,pound,,,,,F,,,""
05/24/2013,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,,"Easy run with Corey and 8x100 strides"
05/25/2013,12:00 PM,Run,Fartlek,12.00,miles,4920,,,,,,pound,,,,,F,,,"3 x 1 min 10k into 30 seconds at mile with 30 seconds recovery"
05/25/2013,12:00 PM,Run,Easy,4.00,miles,0,,,,,,pound,,,,,F,,,""
05/26/2013,12:00 PM,Run,Recovery/Taper,5.00,miles,0,,,,,,pound,,,,,F,,,""
05/26/2013,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,,"Ran with Kampf and Nick after work at Run N Fun"
05/27/2013,12:00 PM,Run,Race,11.00,miles,0,,,,,,pound,,,,,F,,,""
05/27/2013,12:00 PM,Run,Easy,4.00,miles,0,,,,,,pound,,,,,F,,,""
05/28/2013,12:00 PM,Run,Normal,11.25,miles,4620,,,,,,pound,,,,,F,,,""
05/28/2013,12:00 PM,Run,Normal,8.00,miles,3262,,,,,,pound,,,,,F,,,""
05/29/2013,12:00 PM,Run,Normal,5.00,miles,2100,,,,,,pound,,,,,F,,,""
05/29/2013,12:00 PM,Run,Normal,13.00,miles,5450,,,,,,pound,,,,,F,,,""
05/30/2013,12:00 PM,Run,Tempo,10.75,miles,4560,,,,,,pound,,,,,F,,,"10 min @ MP (5:35) into 2 min 10k pace (4:55)"
05/30/2013,12:00 PM,Run,Normal,7.00,miles,2908,,,,,,pound,,,,,F,,,""
05/31/2013,12:00 PM,Run,Normal,8.00,miles,3425,,,,,,pound,,,,,F,,,""
06/01/2013,12:00 PM,Run,Race,19.00,miles,0,,,,,,pound,,,,,F,,,""
06/01/2013,12:00 PM,Run,Recovery/Taper,2.00,miles,0,,,,,,pound,,,,,F,,,""
06/02/2013,12:00 PM,Run,Normal,8.00,miles,3300,,,,,,pound,,,,,F,,,""
06/02/2013,12:00 PM,Run,Easy,6.00,miles,2760,,,,,,pound,,,,,F,,,""
06/02/2013,12:00 PM,Run,Normal,5.00,miles,0,,,,,,pound,,,,,F,,,""
06/03/2013,12:00 PM,Run,Normal,8.00,miles,3367,,,,,,pound,,,,,F,,,""
06/03/2013,12:00 PM,Run,Normal,3.00,miles,1260,,,,,,pound,,,,,F,,,""
06/04/2013,12:00 PM,Run,Normal,11.00,miles,4623,,,,,,pound,,,,,F,,,""
06/04/2013,12:00 PM,Run,Normal,8.00,miles,3240,,,,,,pound,,,,,F,,,""
06/05/2013,12:00 PM,Run,Normal,8.00,miles,3420,,,,,,pound,,,,,F,,,""
06/05/2013,12:00 PM,Run,Normal,12.50,miles,5238,,,,,,pound,,,,,F,,,"Pouring rain and cold. Laura biked with me"
06/06/2013,12:00 PM,Run,Fartlek,10.50,miles,4230,,,,,,pound,,,,,F,,,"2-4-1-4-2 @ 5k-10k-3k-10k-5k with half time rest   (3.4 miles)"
06/07/2013,12:00 PM,Run,Normal,4.00,miles,1649,,,,,,pound,,,,,F,,,""
06/07/2013,12:00 PM,Run,Normal,12.00,miles,5053,,,,,,pound,,,,,F,,,""
06/08/2013,12:00 PM,Run,Long,16.00,miles,6765,,,,,,pound,,,,,F,,,""
06/09/2013,12:00 PM,Run,Race,9.00,miles,0,,,,,,pound,,,,,F,,,""
06/09/2013,12:00 PM,Run,Race,0.00,miles,0,,,,,,pound,,,,,F,,,""
06/09/2013,12:00 PM,Run,Easy,8.00,miles,3660,,,,,,pound,,,,,F,,,""
06/10/2013,12:00 PM,Run,Normal,13.00,miles,5429,,,,,,pound,,,,,F,,,""
06/10/2013,12:00 PM,Run,Normal,7.00,miles,2908,,,,,,pound,,,,,F,,,""
06/11/2013,12:00 PM,Run,Normal,8.00,miles,3308,,,,,,pound,,,,,F,,,""
06/11/2013,12:00 PM,Run,Speed,10.00,miles,0,,,,,,pound,,,,,F,,,"2x800 @ 2:22,  2x600@1:44, 500-400-300-200-100 1:20, 1:04, 47, 28, 13"
06/12/2013,12:00 PM,Run,Normal,8.00,miles,3328,,,,,,pound,,,,,F,,,""
06/13/2013,12:00 PM,Run,Normal,8.50,miles,3509,,,,,,pound,,,,,F,,,""
06/13/2013,12:00 PM,Run,Normal,7.00,miles,3060,,,,,,pound,,,,,F,,,"Hill Sprints"
06/14/2013,12:00 PM,Run,Tempo,9.75,miles,3780,,,,,,pound,,,,,F,,,"30 min tempo (5.25 miles)"
06/14/2013,12:00 PM,Run,Normal,4.00,miles,1680,,,,,,pound,,,,,F,,,""
06/15/2013,12:00 PM,Run,Normal,11.00,miles,4560,,,,,,pound,,,,,F,,,""
06/16/2013,12:00 PM,Run,Long,15.75,miles,6300,,,,,,pound,,,,,F,,,""
06/17/2013,12:00 PM,Run,Normal,11.00,miles,4644,,,,,,pound,,,,,F,,,""
06/18/2013,12:00 PM,Run,Speed,11.00,miles,0,,,,,,pound,,,,,F,,,"4x400 @ 71-73
Mile : 5:17
4x400 @ 71
Mile 5:01
2x200 @ 32"
06/18/2013,12:00 PM,Run,Normal,4.00,miles,0,,,,,,pound,,,,,F,,,""
06/19/2013,12:00 PM,Run,Normal,10.00,miles,4229,,,,,,pound,,,,,F,,,""
06/20/2013,12:00 PM,Run,Recovery/Taper,6.75,miles,2921,,,,,,pound,,,,,F,,,""
06/21/2013,12:00 PM,Run,Normal,8.50,miles,3368,,,,,,pound,,,,,F,,,"3 x 60@10k into 30@5k"
06/22/2013,12:00 PM,Run,Race,18.00,miles,0,,,,,,pound,,,,,F,,,""
06/23/2013,12:00 PM,Run,Recovery/Taper,5.75,miles,0,,,,,,pound,,,,,F,,,"Ran while Laura raced in the Musky Festival 10k in Hayward, WI"
06/25/2013,12:00 PM,Run,Easy,4.00,miles,0,,,,,,pound,,,,,F,,,"Ran up at Malaga Cove in Palos Verde, CA.  Very easy. Not ready to get back to training yet."
06/28/2013,12:00 PM,Run,Normal,6.00,miles,2574,,,,,,pound,,,,,F,,,"Ready to get back at it"
06/29/2013,12:00 PM,Run,Easy,8.00,miles,0,,,,,,pound,,,,,F,,,"Let running group from Run N Fun.  Super slow.  Got about 4 hours of sleep last night on plane home from California."
06/30/2013,12:00 PM,Run,Easy,6.00,miles,0,,,,,,pound,,,,,F,,,""
07/01/2013,12:00 PM,Run,Normal,7.00,miles,2820,,,,,,pound,,,,,F,,,""
07/02/2013,12:00 PM,Run,Normal,10.00,miles,4213,,,,,,pound,,,,,F,,,""
07/03/2013,12:00 PM,Run,Normal,7.00,miles,2940,,,,,,pound,,,,,F,,,""
07/04/2013,12:00 PM,Run,Race,9.00,miles,0,,,,,,pound,,,,,F,,,""
07/04/2013,12:00 PM,Run,Normal,4.00,miles,0,,,,,,pound,,,,,F,,,""
07/05/2013,12:00 PM,Run,Normal,7.00,miles,2880,,,,,,pound,,,,,F,,,"Around Calhoun.  Place was trashed with garbage and beer cans."
07/06/2013,12:00 PM,Run,Easy,6.00,miles,0,,,,,,pound,,,,,F,,,""
07/07/2013,12:00 PM,Run,Easy,8.00,miles,0,,,,,,pound,,,,,F,,,"Aberdeen, SD run before Youth Olympic Reginonal Meet"
07/08/2013,12:00 PM,Run,Normal,9.00,miles,3720,,,,,,pound,,,,,F,,,""
07/09/2013,12:00 PM,Run,Normal,11.00,miles,4560,,,,,,pound,,,,,F,,,"4 x 100 strides"
07/10/2013,12:00 PM,Run,Normal,8.00,miles,3266,,,,,,pound,,,,,F,,,""
07/10/2013,12:00 PM,Run,Normal,5.00,miles,2100,,,,,,pound,,,,,F,,,""
07/11/2013,12:00 PM,Run,Easy,9.00,miles,0,,,,,,pound,,,,,F,,,""
07/11/2013,12:00 PM,Run,Normal,4.00,miles,1680,,,,,,pound,,,,,F,,,""
07/12/2013,12:00 PM,Run,Fartlek,10.00,miles,3960,,,,,,pound,,,,,F,,,"2 x 1:30 (10k), 1:00 (5k), 30 seconds (mile)

5 x pickup

First workout back.  Felt tired and more difficult than it should have."
07/13/2013,12:00 PM,Run,Normal,4.00,miles,1642,,,,,,pound,,,,,F,,,"So humid out"
07/13/2013,12:00 PM,Run,Normal,8.00,miles,3300,,,,,,pound,,,,,F,,,"Ran with Sathre at Lebanon Hills"
07/14/2013,12:00 PM,Run,Long,14.00,miles,5760,,,,,,pound,,,,,F,,,"Easy start into pickup at the end."
07/15/2013,12:00 PM,Run,Normal,10.00,miles,4061,,,,,,pound,,,,,F,,,"5 x 100 strides"
07/15/2013,12:00 PM,Run,Easy,5.00,miles,2400,,,,,,pound,,,,,F,,,"Ran with Laura on River Rd after work at Run N Fun"
07/16/2013,12:00 PM,Run,Easy,7.00,miles,0,,,,,,pound,,,,,F,,,""
07/16/2013,12:00 PM,Run,Normal,4.00,miles,0,,,,,,pound,,,,,F,,,"Pace kid I coach to run a sub 12.  (Ran 12:05)  Pretty good with the heat.  Then anchored the sprint medley relay. (2:12)"
07/17/2013,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,,""
07/17/2013,12:00 PM,Run,Race,11.00,miles,0,,,,,,pound,,,,,F,,,""
07/18/2013,12:00 PM,Run,Normal,6.00,miles,2624,,,,,,pound,,,,,F,,,"Already super hot and humid.  Couldn't sleep at all last night."
07/18/2013,12:00 PM,Run,Normal,7.00,miles,0,,,,,,pound,,,,,F,,,""
07/19/2013,12:00 PM,Run,Normal,13.00,miles,5400,,,,,,pound,,,,,F,,,""
07/20/2013,12:00 PM,Run,Normal,11.00,miles,4590,,,,,,pound,,,,,F,,,""
07/21/2013,12:00 PM,Run,Race,11.00,miles,0,,,,,,pound,,,,,F,,,""
07/21/2013,12:00 PM,Run,Normal,7.00,miles,3000,,,,,,pound,,,,,F,,,""
07/22/2013,12:00 PM,Run,Normal,11.00,miles,4529,,,,,,pound,,,,,F,,,""
07/22/2013,12:00 PM,Run,Normal,5.00,miles,2040,,,,,,pound,,,,,F,,,""
07/23/2013,12:00 PM,Run,Normal,5.00,miles,2069,,,,,,pound,,,,,F,,,""
07/23/2013,12:00 PM,Run,Threshold,10.00,miles,3900,,,,,,pound,,,,,F,,,"8 x 600 @ 1:50,  Last at 1:45

Felt pretty good.  Getting back in shape.  Ran after work in St Paul with the team from Run N Fun."
07/24/2013,12:00 PM,Run,Normal,12.00,miles,5117,,,,,,pound,,,,,F,,,""
07/25/2013,12:00 PM,Run,Normal,5.00,miles,2069,,,,,,pound,,,,,F,,,""
07/25/2013,12:00 PM,Run,Normal,12.00,miles,4853,,,,,,pound,,,,,F,,,""
07/26/2013,12:00 PM,Run,Normal,10.50,miles,4440,,,,,,pound,,,,,F,,,""
07/26/2013,12:00 PM,Run,Normal,6.00,miles,2580,,,,,,pound,,,,,F,,,""
07/27/2013,12:00 PM,Run,Threshold,15.50,miles,5408,,,,,,pound,,,,,F,,,"Ran 15 with Dohm from his house before work.  Started at about 6:20 and picked it up.  Felt good."
07/28/2013,12:00 PM,Run,Normal,3.00,miles,0,,,,,,pound,,,,,F,,,"Late night.  Early morning shakeout"
07/28/2013,12:00 PM,Run,Normal,9.00,miles,3823,,,,,,pound,,,,,F,,,"Ran with Laura during here tempo."
07/29/2013,12:00 PM,Run,Normal,12.00,miles,5064,,,,,,pound,,,,,F,,,"8 x hills sprints"
07/29/2013,12:00 PM,Run,Normal,8.00,miles,3360,,,,,,pound,,,,,F,,,""
07/30/2013,12:00 PM,Run,Easy,10.00,miles,4380,,,,,,pound,,,,,F,,,"Ran first half with Laura on here easy run and then picked it up."
07/30/2013,12:00 PM,Run,Race,7.00,miles,0,,,,,,pound,,,,,F,,,""
07/30/2013,12:00 PM,Run,Race,0.00,miles,0,,,,,,pound,,,,,F,,,""
07/31/2013,12:00 PM,Run,Normal,12.00,miles,5040,,,,,,pound,,,,,F,,,""
07/31/2013,12:00 PM,Run,Normal,4.50,miles,1860,,,,,,pound,,,,,F,,,""
08/01/2013,12:00 PM,Run,Normal,12.50,miles,5040,,,,,,pound,,,,,F,,,"8 x 100 strides"
08/01/2013,12:00 PM,Run,Normal,6.00,miles,2460,,,,,,pound,,,,,F,,,""
08/02/2013,12:00 PM,Run,Normal,7.00,miles,2969,,,,,,pound,,,,,F,,,""
08/02/2013,12:00 PM,Run,Normal,8.00,miles,3340,,,,,,pound,,,,,F,,,""
08/03/2013,12:00 PM,Run,Normal,12.00,miles,4940,,,,,,pound,,,,,F,,,"3 x long strides"
08/03/2013,12:00 PM,Run,Normal,8.00,miles,3240,,,,,,pound,,,,,F,,,"Ran with Missa after work at Run n Fun.  She did a fartlek workout on Summit."
08/04/2013,12:00 PM,Run,Normal,9.00,miles,3900,,,,,,pound,,,,,F,,,"Ran with Laura on her tempo run.  She averaged 6:30 pace for 6 miles"
08/05/2013,12:00 PM,Run,Normal,10.00,miles,4229,,,,,,pound,,,,,F,,,""
08/05/2013,12:00 PM,Run,Normal,5.00,miles,2119,,,,,,pound,,,,,F,,,""
08/06/2013,12:00 PM,Run,Normal,10.00,miles,4140,,,,,,pound,,,,,F,,,""
08/07/2013,12:00 PM,Run,Fartlek,10.00,miles,3941,,,,,,pound,,,,,F,,,"4 x 1:30 - 1:00 - 30 @ 10k - 5k - mile. (.60 hard per on)."
08/07/2013,12:00 PM,Run,Normal,8.00,miles,3480,,,,,,pound,,,,,F,,,""
08/08/2013,12:00 PM,Run,Long,15.00,miles,6307,,,,,,pound,,,,,F,,,"Ran with Laura on her Farrell then added on around lake of the isles. Met a guy named Daniel and ran a few with him."
08/09/2013,12:00 PM,Run,Normal,9.00,miles,3749,,,,,,pound,,,,,F,,,"6 x strides"
08/09/2013,12:00 PM,Run,Normal,4.00,miles,0,,,,,,pound,,,,,F,,,""
08/10/2013,12:00 PM,Run,Normal,4.00,miles,1634,,,,,,pound,,,,,F,,,""
08/10/2013,12:00 PM,Run,Normal,6.00,miles,2547,,,,,,pound,,,,,F,,,""
08/11/2013,12:00 PM,Run,Race,15.00,miles,0,,,,,,pound,,,,,F,,,""
08/11/2013,12:00 PM,Run,Easy,3.00,miles,0,,,,,,pound,,,,,F,,,"Easy shakeout after work at Run N Fun"
08/12/2013,12:00 PM,Run,Normal,10.00,miles,4169,,,,,,pound,,,,,F,,,""
08/12/2013,12:00 PM,Run,Easy,3.00,miles,0,,,,,,pound,,,,,F,,,"Ran with Laura after work."
08/13/2013,12:00 PM,Run,Normal,7.00,miles,2975,,,,,,pound,,,,,F,,,"Ran around Lake of the Isles with Laura biking.  Looking for engagement photo locations."
08/13/2013,12:00 PM,Run,Normal,12.00,miles,4784,,,,,,pound,,,,,F,,,"Run from Run N Fun with the team after work.  Ran up front with Dohm.  Good pace and good group"
08/14/2013,12:00 PM,Run,Normal,8.00,miles,3276,,,,,,pound,,,,,F,,,""
08/14/2013,12:00 PM,Run,Interval,9.00,miles,0,,,,,,pound,,,,,F,,,"Como Relays.  Partner with Laura.  She ran about 6:15. I ran 5:08's.  Fun.  Lots of people out."
08/15/2013,12:00 PM,Run,Easy,7.50,miles,0,,,,,,pound,,,,,F,,,"Ran with Laura on her last day in Minnesota.  Going back tomorrow for one more year at Cornell."
08/16/2013,12:00 PM,Run,Easy,2.50,miles,0,,,,,,pound,,,,,F,,,""
08/17/2013,12:00 PM,Run,Normal,14.00,miles,5633,,,,,,pound,,,,,F,,,"Ran with Dohm around Crosby Farms and Fort Snelling"
08/17/2013,12:00 PM,Run,Normal,5.00,miles,2063,,,,,,pound,,,,,F,,,""
08/18/2013,12:00 PM,Run,Long,16.00,miles,6600,,,,,,pound,,,,,F,,,"3 Miles @ MP.  Feeling tired.  Was going to do 5 but decided on warmup to cut it short"
08/19/2013,12:00 PM,Run,Hill,13.15,miles,5460,,,,,,pound,,,,,F,,,"8 x 200 hill strides"
08/19/2013,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,,"Drills and Quickness with Dohm"
08/20/2013,12:00 PM,Run,Normal,7.00,miles,2898,,,,,,pound,,,,,F,,,""
08/20/2013,12:00 PM,Run,Threshold,11.50,miles,4020,,,,,,pound,,,,,F,,,"20 x 400 @10k pace (74-76)  Ran the last one in 66."
08/21/2013,12:00 PM,Run,Normal,13.00,miles,5580,,,,,,pound,,,,,F,,,"Set out for a long run.  Humid and Hot.  Was feeling terrible so cut it short.  Dehydrated."
08/21/2013,12:00 PM,Run,Normal,3.15,miles,0,,,,,,pound,,,,,F,,,"Ran after long day of work.  Terrible day.  Everything went wrong today."
